,ID ANUNCIIO,ID SCRAPE,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,TIPO DE PROPIEDAD,TIPO DE CUARTO,AMENIDADES,PRECIO,TIENE DISPONIBILIDAD,RESERVA INSTANTANEA
26,935428,20241229042300,6,6,46.19202,6.15335,4,1.0,1.0,2.0,7,730,7,7,730,730,7.0,730.0,0,0,0,150,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,4,4,0,0,0.06,city scrape,Claris,2013-01-30,a few days or more,40%,49%,f,Entire condo,Entire home/apt,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Free street parking"", ""Crib"", ""Heating"", ""Self check-in"", ""Dryer"", ""Lockbox"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",$140.00,t,f
27,952342,20241229042300,1,1,46.23633,6.21691,4,1.0,2.0,2.0,3,30,3,3,30,30,3.0,30.0,27,57,87,362,12,0,0,4.92,4.75,4.75,4.92,4.92,4.75,4.83,1,1,0,0,0.08,city scrape,Dunja,2011-08-10,,,,f,Entire condo,Entire home/apt,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Pets allowed"", ""Heating"", ""Washer"", ""Wifi"", ""Smoking allowed"", ""Kitchen"", ""Hangers"", ""Free parking on premises""]",$130.00,t,f
28,952395,20241229042300,2,4,46.18905,6.13824,2,1.0,1.0,2.0,3,720,3,3,720,720,3.0,720.0,1,1,1,185,44,1,0,4.88,4.93,4.9,4.98,4.98,4.76,4.76,2,2,0,0,0.32,city scrape,SimIldik,2012-11-26,within a day,100%,0%,f,Entire loft,Entire home/apt,"[""Clothing storage: walk-in closet and closet"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Books and reading material"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shared backyard"", ""Baking sheet"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Oven"", ""Toaster"", ""Body soap"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$195.00,t,f
29,1050136,20241229042300,1,2,46.21327,6.14364,2,1.0,1.0,1.0,5,59,5,5,59,59,5.0,59.0,12,12,12,12,42,0,0,4.39,4.57,4.64,4.67,4.83,4.6,4.55,1,1,0,0,0.29,city scrape,Florence,2013-04-05,,,,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Pets allowed"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",$66.00,t,f
30,1081909,20241229042300,1,2,46.21209,6.13035,2,1.0,1.0,1.0,2,400,2,2,1125,1125,2.0,1125.0,0,0,0,0,76,0,0,4.89,4.85,4.93,4.95,4.96,4.8,4.8,1,1,0,0,0.54,city scrape,Pierre O.,2011-04-20,,,,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Breakfast"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Building staff"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Patio or balcony"", ""EV charger"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$113.00,t,t
31,1163211,20241229042300,1,1,46.20411,6.12994,2,1.5,1.0,2.0,1,190,1,1,190,190,1.0,190.0,29,59,82,95,223,65,5,4.89,4.91,4.95,4.93,4.93,4.8,4.77,1,0,1,0,1.58,city scrape,Peter,2013-05-13,within an hour,90%,97%,t,Private room in rental unit,Private room,"[""Paid parking garage off premises"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Wine glasses"", ""Outdoor furniture"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Private BBQ grill: gas"", ""Shower gel"", ""Exercise equipment: stationary bike"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""40 inch HDTV with Netflix, standard cable"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Record player"", ""Smoke alarm"", ""Body soap"", ""Outdoor dining area"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single oven"", ""Sound system with Bluetooth and aux"", ""Sun loungers"", ""Children\u2019s books and toys"", ""Dryer"", ""Paid parking on premises"", ""Cooking basics"", ""Cleaning available during stay"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",$84.00,t,f
32,1179787,20241229042300,2,2,46.21005,6.14517,2,1.0,1.0,1.0,3,14,3,3,14,14,3.0,14.0,18,22,24,24,688,50,3,4.85,4.91,4.91,4.95,4.96,4.9,4.77,2,0,2,0,4.87,city scrape,Jean-Philippe & Xuong,2013-05-18,within an hour,100%,99%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Washer"", ""HDTV with premium cable, standard cable"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Mountain view"", ""City skyline view"", ""Paid parking off premises"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi""]",$85.00,t,f
33,1192759,20241229042300,2,2,46.20884,6.14587,2,1.0,1.0,1.0,3,14,3,3,14,14,3.0,14.0,13,17,19,19,657,37,2,4.82,4.86,4.92,4.93,4.94,4.9,4.77,2,0,2,0,4.66,city scrape,Jean-Philippe & Xuong,2013-05-18,within an hour,100%,99%,t,Private room in rental unit,Private room,"[""Hair dryer"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Iron"", ""Paid parking off premises"", ""Host greets you"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Hot water"", ""51 inch HDTV with standard cable, premium cable"", ""Shampoo"", ""Wifi""]",$83.00,t,t
34,1236785,20241229042300,1,1,46.21998,6.13856,3,1.0,1.0,1.0,1,1125,1,1,1125,1125,1.0,1125.0,30,53,83,358,53,0,0,4.57,4.6,4.7,4.73,4.65,4.82,4.23,1,1,0,0,0.41,city scrape,Viona,2013-06-04,a few days or more,0%,0%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Elevator"", ""Heating"", ""Washer"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""TV with standard cable""]",$180.00,t,f
35,1254357,20241229042300,1,1,46.25757,6.14388,8,1.2,3.0,1.6,21,180,21,21,180,180,21.0,180.0,0,0,0,0,2,0,0,5.0,4.5,5.0,5.0,5.0,3.5,4.5,1,1,0,0,0.02,previous scrape,Cécile,2013-06-10,,,,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Private entrance"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Fire extinguisher"", ""Free parking on premises"", ""Heating"", ""Children\u2019s books and toys"", ""Dryer"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,t,f
36,1273891,20241229042300,2,5,46.20698,6.16053,5,2.0,3.0,3.0,5,20,5,5,20,20,5.0,20.0,0,0,0,140,17,6,0,5.0,4.94,4.88,4.82,4.94,5.0,4.82,1,1,0,0,0.15,city scrape,Ioan,2013-06-16,within a day,89%,54%,f,Entire rental unit,Entire home/apt,"[""Hot tub"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Heating"", ""Lake access"", ""Host greets you"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Fire extinguisher"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",$290.00,t,f
37,1298750,20241229042300,1,1,46.22591,6.13007,3,1.0,1.0,1.0,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,353,237,21,0,4.7,4.75,4.63,4.84,4.81,4.75,4.66,1,0,1,0,1.76,city scrape,Mauro,2013-06-23,within an hour,100%,83%,t,Private room in rental unit,Private room,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Hangers"", ""TV with standard cable""]",$99.00,t,f
38,1389340,20241229042300,1,1,46.278,6.16771,2,1.0,1.0,1.0,1,100,1,1,100,100,1.0,100.0,30,60,90,365,25,0,0,4.4,4.58,4.25,4.79,4.71,4.67,4.5,1,1,0,0,0.19,city scrape,Sarah,2013-07-16,,,,f,Entire rental unit,Entire home/apt,"[""Microwave"", ""Elevator"", ""Heating"", ""Washer"", ""TV"", ""Hot water"", ""Wifi"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen""]",$145.00,t,f
39,1390100,20241229042300,1,1,46.18928,6.14318,2,1.0,1.0,1.0,3,1125,3,3,1125,1125,3.0,1125.0,5,31,61,336,5,0,0,4.6,4.8,5.0,5.0,5.0,4.8,4.8,1,1,0,0,0.04,city scrape,Luciana,2013-07-16,,,20%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Shared patio or balcony"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",$90.00,t,f
40,1423642,20241229042300,1,3,46.20805,6.1321,4,1.2,2.0,1.6,50,360,30,30,360,360,30.0,360.0,0,0,0,0,8,2,0,4.75,4.88,4.88,5.0,4.63,4.75,4.63,1,1,0,0,0.08,previous scrape,Caroline,2012-06-01,within a few hours,100%,67%,f,Entire condo,Entire home/apt,"[""Private backyard"", ""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Coffee maker"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Free washer"", ""Microwave"", ""Heating"", ""Paid parking on premises"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",,t,f
41,1479883,20241229042300,1,2,46.20451,6.19309,3,2.0,1.0,0.0,2,90,2,2,90,90,2.0,90.0,0,0,0,11,4,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,0,1,0,0.04,city scrape,Patrick,2013-02-16,within a day,100%,100%,f,Private room in home,Private room,"[""Essentials"", ""Free parking on premises"", ""Pets allowed"", ""Heating"", ""Pocket wifi"", ""Dryer"", ""Noise decibel monitors on property"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Air conditioning"", ""Wifi"", ""Exterior security cameras on property"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door"", ""TV with standard cable""]",$68.00,t,f
42,1580057,20241229042300,1,15,46.21275,6.15116,6,2.5,3.0,6.0,14,700,14,14,700,700,14.0,700.0,21,51,81,356,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1,1,0,0,0.01,city scrape,Sonia,2012-04-12,a few days or more,0%,0%,f,Entire rental unit,Entire home/apt,"[""Elevator"", ""Heating"", ""Dryer"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV with standard cable""]",$250.00,t,f
43,1669494,20241229042300,1,1,46.21268,6.14605,2,1.2,1.0,1.6,5,30,5,5,30,30,5.0,30.0,0,0,0,0,15,1,0,5.0,4.67,5.0,5.0,5.0,4.91,5.0,1,1,0,0,0.12,previous scrape,Xavier,2013-09-15,,,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Conditioner"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Shower gel"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Sound system"", ""Coffee maker"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shampoo"", ""Backyard"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Courtyard view"", ""Wifi"", ""Self check-in"", ""Blender"", ""TV with standard cable, DVD player, Netflix""]",,t,f
44,1702148,20241229042300,1,1,46.20426,6.16193,1,1.0,1.0,2.0,1,365,60,60,365,365,60.0,365.0,30,60,90,365,50,0,0,4.57,4.23,4.7,4.81,4.86,4.7,4.37,1,1,0,0,0.37,city scrape,Rana,2013-09-22,within a day,100%,,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Portable air conditioning"", ""Stove"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Heating"", ""Extra pillows and blankets"", ""Gym nearby"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$60.00,t,f
45,1706604,20241229042300,10,11,46.20016,6.15691,3,1.0,2.0,2.0,5,1125,5,5,1125,1125,5.0,1125.0,6,6,19,288,40,9,0,4.8,4.95,4.88,4.93,4.98,4.98,4.7,9,9,0,0,0.29,city scrape,Christine Laure,2013-09-23,within an hour,98%,85%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",$219.00,t,f
46,1917876,20241229042300,1,1,46.19601,6.1226,2,1.0,1.0,1.0,1,3,1,1,3,3,1.0,3.0,16,20,20,20,73,0,0,4.99,4.88,4.99,5.0,4.96,4.79,4.92,1,0,1,0,0.89,city scrape,Ana,2013-11-11,,,,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Trash compactor"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Paid parking off premises"", ""Oven"", ""Toaster"", ""Wifi \u2013 45 Mbps"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Backyard"", ""Cooking basics"", ""Hot water"", ""Room-darkening shades""]",$75.00,t,f
47,1933146,20241229042300,10,11,46.20409,6.14667,4,1.0,2.0,3.0,1,1125,1,1,1125,1125,1.0,1125.0,15,41,70,325,293,50,1,4.78,4.85,4.8,4.93,4.94,4.97,4.64,9,9,0,0,2.18,city scrape,Christine Laure,2013-09-23,within an hour,98%,85%,t,Entire condo,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Dining table"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Smoke alarm"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",$338.00,t,f
48,1933255,20241229042300,10,11,46.20375,6.14667,6,2.0,3.0,3.0,1,1125,1,1,1125,1125,1.0,1125.0,12,33,53,252,438,45,1,4.85,4.89,4.86,4.91,4.94,4.93,4.71,9,9,0,0,3.26,city scrape,Christine Laure,2013-09-23,within an hour,98%,85%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Bathtub"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",$395.00,t,f
49,1933385,20241229042300,10,11,46.20266,6.14637,4,1.2,2.0,1.6,1,1125,1,1,1125,1125,1.0,1125.0,13,35,54,289,309,38,1,4.81,4.91,4.79,4.91,4.95,4.96,4.68,9,9,0,0,2.36,previous scrape,Christine Laure,2013-09-23,within an hour,98%,85%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Savon liquide body soap"", ""Long term stays allowed"", ""Bathtub"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Coffee maker: Nespresso"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",,t,f
50,1933491,20241229042300,10,11,46.20429,6.14489,2,1.0,1.0,1.0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,357,106,11,0,4.84,4.81,4.86,4.96,4.97,4.96,4.73,9,9,0,0,0.79,city scrape,Christine Laure,2013-09-23,within an hour,98%,85%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""High chair"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",$209.00,t,f
51,2022387,20241229042300,1,1,46.20279,6.13424,1,1.0,1.0,1.0,2,15,2,2,15,15,2.0,15.0,25,48,73,348,83,2,0,4.72,4.81,4.9,4.91,4.86,4.79,4.68,1,0,1,0,0.62,city scrape,Aline,2013-12-02,within a day,67%,71%,f,Private room in rental unit,Private room,"[""Refrigerator"", ""Essentials"", ""Iron"", ""Coffee maker"", ""Elevator"", ""Wifi"", ""Heating"", ""First aid kit"", ""Lake access"", ""Dryer"", ""Washer"", ""Dedicated workspace"", ""HDTV"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",$85.00,t,f
52,2026519,20241229042300,29,29,46.18939,6.14365,2,1.0,1.0,1.0,90,1125,90,90,1125,1125,90.0,1125.0,0,0,0,217,5,0,0,4.4,4.0,4.6,4.4,4.4,4.6,4.2,28,28,0,0,0.04,city scrape,David,2013-12-03,within a few hours,100%,26%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""High chair"", ""Bed linens"", ""TV with standard cable"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi""]",$102.00,t,f
53,2058042,20241229042300,4,11,46.22086,6.14058,2,2.0,1.0,0.0,30,1000,10,30,1000,1000,27.9,1000.0,9,21,49,324,132,13,1,4.85,4.88,4.81,4.89,4.95,4.87,4.77,4,1,2,1,1.04,city scrape,Henrique,2013-12-09,within an hour,100%,100%,t,Private room in rental unit,Private room,"[""Essentials"", ""Hair dryer"", ""Elevator"", ""Heating"", ""Host greets you"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Hot water"", ""Carbon monoxide alarm"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Kitchen""]",$75.00,t,f
